Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Area of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2),Year,Simpson Diversity,Richness,Mesopredator Richness,Meso_Diversity,Herb_Richness,Herb_Div,Forest Cover within 1.5km of camera (km^2),Open Land Cover within 1.5km of camera (km^2),Agricultural Land Cover within 1.5km of camera (km^2),Developed Land Cover within 1.5km of camera (km^2) (High and Medium),Developed Land Cover within 1.5km of camera (km^2) (Low),Number of Water Sources,Area of Potential Den Sites (m^2),Volume of Brush Piles (m^3),Volume of Firewood Piles (m^3),Area of Compost Piles (m^2),Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Temperature 7,Temperature 8,Temperature 9,Temperature 10,Temperature 11,Temperature 12,Temperature 13,Temperature 14,Temperature 15,Precipitation 1,Precipitation 2,Precipitation 3,Precipitation 4,Precipitation 5,Precipitation 6,Precipitation 7,Precipitation 8,Precipitation 9,Precipitation 10,Precipitation 11,Precipitation 12,Precipitation 13,Precipitation 14,Precipitation 15
89,6/10/2021,10:54:01,Domestic Cat,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
98,6/10/2021,13:52:40,Coyote,1,20:34,6:00,4,65.1,0,0,0.01,0.05,0.44894,0.029566,0.002753,0.021229,50.24,2021,0.436220158,6,3,0.595628415,3,0,0.44894,0.029566,0.002753,0.0009,0.020329,4,0,65.1,0.3,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
14,6/11/2021,8:22:23,Gray Squirrel,1,20:33,5:57,4,85.5,0,0,0,0,0.352646,0.01901,0.091713,0.020822,8.73,2021,0.294573643,4,2,0.428571429,3,0,0.352646,0.01901,0.091713,0.0009,0.019922,5,0,90.7,1.1,12,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/11/2021,22:52:09,Gray Fox,1,20:34,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/11/2021,23:27:47,Gray Fox,1,20:34,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/11/2021,8:24:54,White-tailed Deer,1,20:34,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/11/2021,19:34:18,Cottontail,1,20:34,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/11/2021,19:42:16,Cottontail,1,20:34,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/11/2021,19:47:11,Cottontail,1,20:34,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/11/2021,13:02:46,Bird,1,20:35,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/11/2021,8:15:42,Gray Squirrel,1,20:35,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/11/2021,10:28:43,Gray Squirrel,1,20:35,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/11/2021,12:11:40,Gray Squirrel,1,20:35,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/11/2021,21:13:31,Raccoon,1,20:35,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
55,6/11/2021,23:36:59,45 Opossum,1,20:35,6:00,12,79.15,0,0,0.02,0,0.346785,0.06729,0.04204,0.030647,56.98,2021,0.153634617,11,5,0.732554365,3,0.364285714,0.25981,0.032287,0.128037,0.003276,0.018942,13,265.6,128.49,8.15,1.49,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
55,6/11/2021,23:46:46,45 Opossum,1,20:35,6:00,12,79.15,0,0,0.02,0,0.346785,0.06729,0.04204,0.030647,56.98,2021,0.153634617,11,5,0.732554365,3,0.364285714,0.25981,0.032287,0.128037,0.003276,0.018942,13,265.6,128.49,8.15,1.49,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/11/2021,18:42:34,Nine-banded Armadillo,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/11/2021,18:45:11,Nine-banded Armadillo,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/11/2021,22:02:58,Rat,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/11/2021,9:19:12,White-tailed Deer,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,13:05:48,Chipmunk,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,8:28:23,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,10:33:09,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,11:06:40,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,12:34:24,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,12:40:24,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/11/2021,15:43:55,Gray Squirrel,1,20:34,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
98,6/11/2021,12:10:15,White-tailed Deer,1,20:34,6:00,4,65.1,0,0,0.01,0.05,0.44894,0.029566,0.002753,0.021229,50.24,2021,0.436220158,6,3,0.595628415,3,0,0.44894,0.029566,0.002753,0.0009,0.020329,4,0,65.1,0.3,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
14,6/12/2021,9:01:13,Gray Squirrel,1,20:34,5:57,4,85.5,0,0,0,0,0.352646,0.01901,0.091713,0.020822,8.73,2021,0.294573643,4,2,0.428571429,3,0,0.352646,0.01901,0.091713,0.0009,0.019922,5,0,90.7,1.1,12,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
14,6/12/2021,21:40:04,Raccoon,1,20:34,5:57,4,85.5,0,0,0,0,0.352646,0.01901,0.091713,0.020822,8.73,2021,0.294573643,4,2,0.428571429,3,0,0.352646,0.01901,0.091713,0.0009,0.019922,5,0,90.7,1.1,12,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/12/2021,11:54:42,Gray Squirrel,1,20:34,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/12/2021,12:54:38,Bobcat,1,20:34,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/12/2021,9:34:47,Cottontail,1,20:35,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/12/2021,20:30:03,Cottontail,1,20:35,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/12/2021,13:18:48,Gray Squirrel,1,20:35,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
34,6/12/2021,23:19:01,Red Fox,1,20:35,6:00,1,66,0,0,0,0,0.301074,0.079198,0.12033,0.001886,36.42,2021,0.20804173,12,5,0.413043478,3,0.158988257,0.084441,0.081037,0.094606,0.110365,0.13204,2,41.8,66,0,0.57,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/12/2021,14:54:40,Bird,1,20:36,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
39,6/12/2021,20:18:40,Person,1,20:36,6:00,5,36.34,0,0,0.05,0.01,0.345266,0.023279,0.092613,0.014373,16.71,2021,0.019931686,3,2,0.564428312,3,0,0.227443,0.073858,0.184415,0.006863,0.00991,6,24.15,0,0,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
55,6/12/2021,21:48:50,Raccoon,1,20:35,6:00,12,79.15,0,0,0.02,0,0.346785,0.06729,0.04204,0.030647,56.98,2021,0.153634617,11,5,0.732554365,3,0.364285714,0.25981,0.032287,0.128037,0.003276,0.018942,13,265.6,128.49,8.15,1.49,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
55,6/12/2021,21:30:15,45 Opossum,1,20:35,6:00,12,79.15,0,0,0.02,0,0.346785,0.06729,0.04204,0.030647,56.98,2021,0.153634617,11,5,0.732554365,3,0.364285714,0.25981,0.032287,0.128037,0.003276,0.018942,13,265.6,128.49,8.15,1.49,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/12/2021,21:36:38,Rat,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/12/2021,21:48:02,Rat,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
74,6/12/2021,23:40:11,Rat,1,20:35,6:01,1,0,0,0,0.09,0.02,0.317968,0.070099,0.026882,0.08754,708.56,2021,0.230302521,8,3,0.011225,2,1,0.317968,0.070099,0.026882,0.010795,0.076745,2,1,33,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,14:06:45,Chipmunk,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,15:34:38,Chipmunk,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,15:38:44,Chipmunk,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,8:04:27,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,8:12:20,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,8:15:14,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,8:22:18,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,16:42:08,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
89,6/12/2021,17:37:13,Gray Squirrel,1,20:35,6:01,1,9,0,0,0,0.07,0.351362,0.066971,0.017606,0.05214,957.39,2021,0.412537429,10,5,0.00566,3,0.000255,0.351362,0.066971,0.017606,0.026633,0.025507,1,0,1,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
98,6/12/2021,22:26:26,Raccoon,1,20:35,6:00,4,65.1,0,0,0.01,0.05,0.44894,0.029566,0.002753,0.021229,50.24,2021,0.436220158,6,3,0.595628415,3,0,0.44894,0.029566,0.002753,0.0009,0.020329,4,0,65.1,0.3,1,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,20:08:12,Bird,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,22:46:20,Gray Fox,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,23:35:30,Raccoon,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,17:33:14,White-tailed Deer,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,17:35:40,White-tailed Deer,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,21:28:57,White-tailed Deer,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
25,6/13/2021,21:23:40,Domestic Cat,1,20:35,6:00,2,33,0,0,0.02,0.45,0.449399,0.031444,0.010065,0.001192,14.54,2021,0.26233999,10,6,0.532608696,3,0,0.449399,0.031444,0.010065,0.000576,0.000616,3,17.8,46,0,2.5,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
